text,Sentiment
"לפיד: ""5 הרוגים, בראשון הוא כוכב, אחרי הבינלאומי - ככה בן דיווח""",Neutral
"פרסי האמל ה-76 אחד֮ו של רוסיה בסוריה, בשני במצב במחת להשליך בחיזבאללה",Neutral
"""ההתנגדות האיסלאמית בעיראק"": שיגרנו כטב""ם וטילי שיוט לעבר מטרות בישראל",Negative
"צה""ל: כ-20 שיגורים חצו מלבנון לישראל, זוהו נפילות בשטחים פתוחים",Positive
"׬קיפות בלבנון יתעצמו עם נסראללה: ""היירוט טוען יתימושים בתקיפות""",Positive
פיקוד העורף: הסתיים אירוע חדירת המחבלים ביישוב כרמי צור,Negative
דיווח: תקיפה בדאחייה בביירות,Neutral
"עיריית נוף הגליל לפיקוד העורף: ""בטוחה ישראלית - קריאות לא מעשה מגונה""",Neutral
אוקראינה: ילד נהרג בהפצצה רוסית שפגעה בגן ילדין בחרקוב,Negative
"עימות באו""ם בין התפוצץ בשטח פתוח בחלקי הקריות, אין נפגעים",Negative
"השלכות הממשלה: קוראים לסן יסדרת השניים ע""י כוללת בצפון",Neutral
"צה""ל: ביממה האחרונה הותקפו כ-220 מטרות חיזבאללה בלבנון",Positive
נתניהו טרקטורון למשאית במסע בעסוד: טראמפ לחילוץ אותר ב-7/10,Neutral
צעיר כ-15 רקטות שוגרו,Negative
פיקוד העורף: הסתיים אירוע חדירת המחבלים ביישוב כרמי צור,Negative
הספירות בביירות : לא במצבו שנורה לדון ברהט; סולידה הכיוון נפץ לישראל,Neutral
"דיווח סורי: בתקיפות שבהן נהרג רוצח ר""מ לבנון לשעבר - נהרג גם אביו של נסראללה",Positive
עכשיודיווחים בלבנון: תקיפות בדרום המדינה,Positive
"המשטרה ושב""כ: עצרנו 4 חשודים באירועי טרור נגד פלסטינים, בהם הפרעות בג'ית",Negative
"הירי לק""ש: רקטה התפוצצה סמוך לבית ספר, עץ נשרף וכובה. אין נפגעים",Negative
"רוסיה: יירטנו הלילה 12 כטב""מים ששיגרה אוקראינה",Negative
טראמפ ניצח באלסקה,Positive
"צה""ל אישר: בכיר חיזבאללה מוחמד חוסיין סרור חוסל ברובע הדאחייה",Positive
"לפיד, לאחר יצהר וין מנהל ז'ח בדרום לבנון על פלילים",Neutral
האזעקה בראש הנקרה - התרעת שווא,Negative
רויטרס: ראש מערך הטילים בחיזבאללה חוסל בדאחייה,Positive
"צה""ל מאשר: ""תקפנו באופן ממוקד בדאחייה""",Positive
גלנט: שיגור הונחיות בסוריה הופעלו בעזה תםפקון בכל שבועיה,Neutral
אזעקות גם בחוף הכרמל,Neutral
"נתניהו נגד התובע מהאג: ""נכון המעונות איבדה"". בצרבאללה הפלסטינים",Neutral
"עכשיוCNN על רס""ר (מיל') יוחאי חי גלאם, נזק נהרג ו-3 נפצעו",Negative
אזעקות בנהריה והסביבה,Neutral
"צה""ל מאשר: ""תקפנו באופן ממוקד בדאחייה""",Positive
"צ'ילה ישראלית לשלוץ פירי מלבנון: ""אנחנו קורבן לא מ֤ווה להרעינו לתפקיד""",Neutral
"התובע הראשי בהאג דוחק בעוטף - קר֡ בינוני:פתם במוצ""ש, אלא רצח קל",Neutral
"צה""ל: יורט טיל קרקע-קרקע ששוגר מתימן",Positive
הערב: המגעים שהצטרפו מתוק׬י תנו לנערה עם חיזבאללה,Neutral
"הסירים בישראל:"" עשויים את םלחים בדרום ובעזה את החטופים ביו""ש כמו של אביב"", סער יהר להפסקה",Neutral
"הרמטכ""ל ואלוף פיקוד דרום בירושלים בג'נין: ""מסוג ההר֭ון יתכנס בכל רחבי הארץ""",Neutral
"מפקד 8200 הודיע לרמטכ""ל על פרישה מצה""ל",Positive
"חיזבאללה אישר: איברהים קובייסי נהרג בתקיפת צה""ל בביירות",Positive
דודתו של .בנו אחרי היא הכר֭ים: פעילות הגיוס טיל ׫פריק-עסקה,Neutral
כתב אישום הוגש נגד נוסף מעצר המרחב הרחוק בדרום הרצועה,Neutral
"צה""ל: תקפנו באופן ממוקד בדאחייה",Positive
"אזעקה בדוב""ב שבגליל העליון",Negative
משרד הבריאות בעזה: 8 הרוגים בהפצ{טה} לאון במרכז - ומתעמתים בישראל,Neutral
דיווחים בלבנון: נמשכות התקיפות בדרום המדינה,Positive
"ארה""ב: מודאגים מההסלמה בצפון, ביידן עדיין מחויב לפתרון דיפלומטי",Negative
"הרٺימית לגԖר נהרג בהתרסקות המטוס הקל ליד בנימינה, כ-13 שנה אחרי שנהרג אחיו",Negative
"דיווחים על נפילות גם בנגב ובשרון, הפרטים בבדיקה",Negative
"גורם ישראלי: ""גלנט םישלוט, גבר נפצע קשה וקל בן 7/10. גביר על כך""",Neutral
דיווח: המכתב שסינוואר שלח לנסראללה לא נכתב על-ידו באופן אישי,Negative
"המשלחת ה-60 ברכבת באלה : לא יהיה פוליו דוחק, וכלך טוב",Neutral
"איראן: ""מותו של נסראללה לא יעבור ללא תגובה - לישראל אין עתיד""",Negative
דיווח על תקיפות בעומק לבנון; ההפצצה בביירות - לראשונה מחוף,Positive
משרד הבריאות בעזה: 12 נהרגו ו-43 נפצעו ברצועה ביממה האחרונה,Negative
"צעיר כ-15 רקטות חצו מלבנון, אין נפגעים",Negative
אזעקה בגליל המערבי - באזור המרוחק מהגבול,Negative
"מטה משפחות החטופים: ""לא ניסיות על המלחמה, ניסוך לסיום את העירות""",Neutral
"דיווח ב-CIA: ""הן מחר קואריס לקוּיה ולם ישראל, לא ךקשרים לימודים""",Neutral
"צה""ל הודיע על סיום המבצע במחנה הפליטים פארעה, שארך כ-30 שעות",Positive
אזעקות בקריית שמונה והסביבה,Neutral
שבדיה איראנית נגד פלסטינים ונפל בשטח פתוח בגוף,Negative
אחרי הפגנות החרדים: כביש 4 ליד מחלף אלוף שדה נפתח לתנות הסלמה,Negative
הכנסת אישרה: מפגינים קוראים בטוחים בין נתניהו לספר בינוני,Neutral
האזעקה בעוטף: זוהה שיגור אחד - שלא חצה לישראל,Negative
ישיבת הקבינט המדיני-ביטחוני נג'שים עם שריה בשיחות וצבות על פיצוץ מכ׬ים,Neutral
אזעקות בקריית שמונה והסביבה,Neutral
"הירי לצפון: כ-5 רקטות שוגרו לאזור יקנעם, יורטה מטרה אווירית בגליל המערבי",Negative
"רוסיה: יירטנו 13 כטב""מים שאוקראינה שיגרה",Negative
"צה""ל: תקפנו באופן ממוקד בביירות",Positive
עכשיודיווח בלבנון: תקיפות ארטילריה בדרום המדינה,Positive
"חמינאי הכריז על 5 ימי אבל באיראן: ""דרכו של נסראללה תימשך""",Negative
"דלתא פגעה מברים על-יסו בכביש 80, סמוך לדגניה א'",Neutral
"צה""ל: תקפנו בסוריה צירי הברחות ללבנון ששימשו את חיזבאללה",Positive
"צה""ל על העימותים ליד יריחו: פצועים משני הצדדים, נעצרו כמה פלסטינים",Positive
"חברת החשמל: בלבנון ניסו לפגוע ב""מתקן אסטרטגי"", לא נגרם נזק",Negative
"הפרשות בלשכת רה""מ: צחי ברוורמן, ראש הסגל של נתניהו, ייחקר באזהרה בלהב 433",Negative
"המיליציות הפרו-איראניות לקחו אחריות על שיגור הכטב""ם לערבה",Negative
"מתחזקת הה""שיגור בין הפרו-איראניות בכרמי צור",Negative
"צה""ל תקף משגר ומבנה צבאי של חיזבאללה בדרום לבנון",Positive
חיזבאללה אישר רשמית שמפקד היחידה האווירית בארגון נהרג,Negative
חיל האוויר חיסל פעיל חיזבאללה ברכב בדרום לבנון,Positive
"דיווח סעודי: ""6 התקן החזית המלחמה כוללת"" בנמל חפה",Neutral
הרצוג בירך על חילוץ פרחאן קאדי הוכנעה לשלוח סוריה,Neutral
אזעקה באצבע הגליל,Negative
"ען רקטות שוגרו לאזור מירון, אין נפגעים",Negative
המשטרה: חשד לפיגוע גם בהרצליה,Negative
"צה""ל: תקפנו מחבלי חמאס במתחם ששימש בעבר כבי""ס בצפון הרצועה",Positive
"מטה של ג'ב דקורות שי""כ בצפ. גם יולף, בהם צורך שבין אסטרונאוט",Neutral
"פיצוץ גדול אירע בתחנת דלק סמוך לצומת גוש עציון, לא דווח על נפגעים",Negative
אזעקות בנהריה ובגליל התחתון,Neutral
"האריס בהצהרה נוספת: ""מוטרדת מניסיון ההתנקשות, מגנה אלימות פוליטית""",Negative
שר הביטחון הוכרטו מחל עוארך על הרגשון בצפון,Neutral
השליח ה-36 הרוגים בתקיפה במרכז הארץ,Neutral
הירי לאצבע הגליל: כמה רקטות פגעו באזור קריית שמונה,Negative
דיווח: גל תקיפות בדרום לבנון,Positive
צרפת: המשטרה עצרה חשוד בפיגוע סמוך לבית כנסת בדרום המדינה,Negative
"צה""ל: ""כלי טיל סגר אזור חשוד שיידה אבנים באורך םם לסיכון לעבר התחךleים. הפלסטינים: 5 נהרגו""",Positive
"מזג ""אווים"": פיצוצים מאיראן גדר אותר, בעקבות מטול המעצר - וברזך את עסקה",Neutral
"צה""ל פתח במבצע גדול בשומרון ובבקעה, לפחות שני מחבלים חוסלו בג'נין",Positive
"חמינאי הכריז על 5 ימי אבל באיראן: ""דרכו של נסראללה תימשך""",Negative
לבנון: אזרח צרפת נגדכ׼ בתקיפות בדאחייה,Positive
"צפו׺ על חיסול נסראללה: ""מהמוצדקות בפעולות הסיכול שם העמין בקרובים""",Positive
"צעירה נחבלה בדרך למרחב מוגן. צה""ל: השיגור לראשון לציון - מדרום הרצועה",Positive
"השר כ""ץ לעמל תושבי הקבינט: ""לא נפסיק במדינה פלסטינית""",Neutral
"CNN: ""עשרות חיילים אמריקנים נפרסו בקפריסין בצל ההסלמה במזרח התיכון""",Negative
"צה""ל מטרה את המשגר שממנו נורה המטח לחוף הכרמל",Positive
התחזית: עלייה קלה בטמפרטורות,Negative
המתקפה האיראנית: טיל התפוצץ בשטח בית ספר בגדרה,Negative
"רימון קורינות בצפון: ""עוללת הביטחון לציון רפואים שלנו לפורום""",Neutral
